track_id,name,artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3IWGhTe5spcOWwNFkZA2NX,Como Ayer,Cruzito,Latin,0.749,0.754,6,-5.477,0,0.219,0.148,0.0,0.274,0.44,175.918
7nK3q1GgJDxlWfCwtiLV5a,A fuego lento,Rosana,Latin,0.673,0.869,10,-4.566,1,0.0975,0.513,0.0,0.157,0.728,119.106
6lq65qoSTuHd85MqrHei8X,Dandole - Remix,Gocho,Latin,0.812,0.759,0,-6.207,0,0.0486,0.0409,1.3e-05,0.698,0.868,117.043
4RSoYhMvBaQkxCXfq0kvjj,Vacilon,Various Artists,Latin,0.784,0.91,6,-2.719,0,0.0923,0.00921,0.0269,0.313,0.722,98.997
3Mebiofe2IvOakAD792K3j,No Querías Lastimarme,Gloria Trevi,Latin,0.376,0.695,5,-3.683,1,0.0795,0.168,9.24e-06,0.0954,0.328,70.168
0jSlJqaLEDRQd4C11awvon,Tonight,MJ,Latin,0.681,0.885,9,-3.401,0,0.145,0.34,0.0,0.354,0.785,100.99
4tjCNQ7aCL2Ou2rJlmrTpj,"Cuándo, Cuándo Es?",J-King y Maximan,Latin,0.826,0.745,11,-3.615,1,0.0415,0.0187,0.0237,0.163,0.605,121.002
3rtxFFGZ10e2vYBo7PsPf2,Que Lo Nuestro Se Quede Nuestro,Carlos Rivera,Latin,0.464,0.444,4,-8.583,0,0.027,0.488,2.32e-05,0.166,0.294,144.092
2BnphYbwrZvdrGnc1A9kUe,Nadie Se Muere,La Makina,Latin,0.854,0.912,10,-2.87,0,0.123,0.304,7.67e-05,0.142,0.882,129.688
18KfDRuQQyLuuBgA0qb86Z,Mochila De Amor (feat. Divino),Miguelito,Latin,0.792,0.637,10,-7.003,0,0.0493,0.407,0.0,0.14,0.774,127.953
3dtGHZyEGmKSmQoAPcbvyb,La Botella,Mach & Daddy,Latin,0.757,0.795,0,-4.562,1,0.0442,0.216,3.04e-05,0.0668,0.921,118.012
2q9udNV9NK0BL3q9p6TLxf,Procura,ChiChi Peralta,Latin,0.805,0.757,8,-7.46,1,0.0355,0.279,0.000839,0.101,0.973,102.14
2osdfKMWP6DVr0JGSf6dAZ,La Nena del Caserio,Wibal Y Alex,Latin,0.687,0.792,5,-6.685,1,0.15,0.16,0.0,0.35,0.63,176.008
6ut8ePIEbWycmzEHXWU06p,Una Mentirita,Henry Santos,Latin,0.805,0.765,0,-6.644,0,0.0447,0.169,5.48e-05,0.0562,0.893,125.006
1uKjQoh8JZj9ryuYRhpd7E,Ahora Te Puedes Marchar,Luis Miguel,Latin,0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263
69VfaraLe5onolFj90bgyj,Antes Que al Mío,Los Claxons,Latin,0.613,0.307,11,-11.374,1,0.0293,0.605,0.000143,0.148,0.29,131.001
0hTao6s03MkTStWfxAmnGk,Así No Te Amará Jamás,Amanda Miguel,Latin,0.658,0.843,3,-4.158,0,0.0583,0.538,0.0,0.0669,0.547,130.697
7KDYinGJSpr5UbOL4Qzpxe,Déjame Ir,Andrés Cepeda,Latin,0.322,0.656,2,-6.034,1,0.0419,0.449,0.0,0.0814,0.401,160.612
3l1ZanpJ3jFQZMqATizqfE,Si No Te Hubieras Ido,Marco Antonio Solís,Latin,0.745,0.61,0,-6.725,1,0.0244,0.173,0.000626,0.147,0.476,95.033
2RQnsXfNDcg2CvlSRSxJi9,Te Imagino,Alberto Stylee,Latin,0.883,0.577,10,-7.873,0,0.116,0.139,0.0,0.0822,0.945,95.934
7nDIflSHQXzaa8zupxwv3U,Yo No Sé Mañana,Luis Enrique,Latin,0.653,0.827,4,-3.206,0,0.042,0.649,0.0,0.18,0.733,95.223
7pMWE6h8thBOq9YnFzBEpy,Mayor Que Yo,Wisin & Yandel,Latin,0.671,0.881,9,-4.331,0,0.305,0.528,0.0,0.383,0.733,179.968
0grtL2b9mfjf9mfOxVZJhP,Formas De Amor,Calo,Latin,0.732,0.839,10,-7.948,0,0.0539,0.0456,0.031,0.0448,0.933,95.071
1q8NdCAQ9QUjpYiqzdd3mv,Atrévete-Te-Te,Calle 13,Latin,0.829,0.878,9,-5.951,1,0.101,0.0959,0.0,0.776,0.883,87.991
5hKjEpYrJIJs6uPl7zw6Y6,No Te Hagas,Jory Boy,Latin,0.748,0.69,0,-3.812,0,0.0477,0.0353,0.0,0.315,0.433,131.972
1BvoLDKmotg5dqfVW8y8KR,Daga Adicta,Luigi 21 Plus,Latin,0.808,0.903,1,-4.871,0,0.145,0.144,0.0,0.224,0.884,92.0
6lw6wpPswfGHOZkzMzKgh7,Dime Que Me Amas,JEANS,Latin,0.77,0.737,8,-4.5,1,0.0299,0.0158,0.00793,0.0295,0.735,129.963
3NUAnPminbwPZICFpMDoNF,"Que Quieres De Mi Remix (feat. Nengo Flow,Nova Y Jory,J Alvarez,Farruko)","Gotay ""El Autentiko""",Latin,0.856,0.639,1,-8.462,1,0.199,0.161,0.0,0.0911,0.835,93.033
3lR4O0vtkhCAvVEUEWUL0S,Pa' Olvidarme De Ella,Piso 21,Latin,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016
71zVViAMGP9xu77M92FJID,Aunque sea poco,Voz Veis,Latin,0.502,0.625,5,-7.072,1,0.0694,0.139,0.0,0.332,0.694,126.826
6l4qSMR0iVGnZibf5piyJ8,Caile,Revol,Latin,0.769,0.701,1,-1.971,0,0.0747,0.167,1.31e-06,0.0726,0.349,130.011
1jD48pmiHMSVHHPzKLi4P3,Tu Eres Ajena,Eddy Herrera,Latin,0.751,0.788,9,-6.011,1,0.0436,0.267,0.0,0.189,0.939,133.294
19CmuECYssqkPWANF4nLWM,Para No Verte Más,La Mosca Tse-Tse,Latin,0.658,0.815,0,-6.834,1,0.105,0.0168,0.0,0.341,0.837,99.276
60tVsYxb9Ac05YRFgMmyL1,Corazon de Acero,Yiyo Sarante,Latin,0.703,0.798,5,-3.544,0,0.0421,0.469,6.15e-06,0.0541,0.943,84.87
3MoVVUGwLlQTW3k1kQUe5U,Traicionera,Luis Segura,Latin,0.902,0.586,9,-3.838,0,0.0485,0.166,5.58e-06,0.0806,0.867,125.711
41yHlQmNvtjRpoexYcSyJp,Deprimida,Ozuna,Latin,0.811,0.728,1,-4.424,0,0.0619,0.0609,0.000658,0.137,0.725,88.001
7xgPPwsortYeZMv1KjMOaU,24 Horas,24 Horas,Latin,0.814,0.68,7,-6.928,0,0.043,0.206,0.0,0.101,0.963,126.976
72PjUs25nm0G3ECiwOjkOM,Tocarte Toa (2008 / Remix),Big Yamo,Latin,0.859,0.763,0,-8.598,1,0.144,0.169,8.25e-06,0.118,0.786,99.987
2pfcBawG9l9AlRkEgOZRxJ,Quiero Darte,Johnny Prez,Latin,0.795,0.874,2,-4.382,1,0.14,0.0424,0.0,0.208,0.735,191.956
03edTt5t3pCY5rqVVgAcw4,5 Minutos,Naldo,Latin,0.794,0.574,6,-7.884,0,0.0834,0.0725,0.0,0.11,0.817,79.99
2eKcAEvYtwcuK4zFcYdtX3,Nuttin Nuh Go So,Various Artists,Latin,0.751,0.837,1,-3.892,1,0.108,0.183,0.0,0.217,0.752,98.016
4L7aKl1mEGaysEqbfkNigM,Martes De Galeria,El Roockie,Latin,0.772,0.675,10,-4.316,0,0.0551,0.341,0.0,0.745,0.789,112.009
6b2HYgqcK9mvktt4GxAu72,Loco,Justin Quiles,Latin,0.771,0.885,8,-3.66,1,0.0508,0.222,0.0,0.0918,0.826,128.031
6tScMRwXM8QsLoUia3sKf3,Tu Me Enamoraste - Remix,Lary Over,Latin,0.689,0.536,8,-8.861,1,0.174,0.251,0.0,0.169,0.35,119.967
1w2Nnj1HEUgoOglVRWfZj8,Me cuesta tanto olvidarte,Mecano,Latin,0.516,0.228,9,-13.467,1,0.0363,0.923,0.0,0.155,0.502,149.247
2qz2TwDrWbDKK4rdHkV66V,Un Año Más - En Vivo,Ana Torroja,Latin,0.592,0.638,4,-6.312,1,0.0294,0.0562,1.34e-05,0.925,0.424,94.058
3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),CNCO,Latin,0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974
5kmfdHFP0AmhP71jJ8UalK,Asi Son Ellas,Nicho Hinojosa,Latin,0.895,0.411,7,-7.334,0,0.0388,0.669,0.0,0.102,0.558,112.039
4qAknKWl2aMvWn4r1nzWAa,Vivir Lo Nuestro,LA INDIA,Latin,0.636,0.672,10,-6.667,0,0.0412,0.573,0.0,0.915,0.794,91.191
2CMXO9bnTzOss5Fc6LhND2,"Y Si Te Quedas, ¿Qué?",Santiago Cruz,Latin,0.717,0.512,9,-5.975,1,0.0424,0.862,0.0,0.121,0.39,147.973
5UXgeLTzAyhgfRJubZRemE,De Mi Enamórate,Daniela Romo,Latin,0.533,0.398,5,-13.241,1,0.0278,0.539,0.0,0.543,0.242,86.748
42huCGPeBRGBRMmc72ZWsE,Linda Eh,Grupo Mania,Latin,0.816,0.915,7,-3.066,1,0.0434,0.296,0.00687,0.235,0.963,125.205
2WveHlo9BiLG3ppkjpd3Mc,Te Doy Mi Vida,Lucas Arnau,Latin,0.72,0.75,6,-6.859,1,0.0322,0.272,0.0,0.201,0.786,95.953
05bfbizlM5AX6Mf1RRyMho,AM Remix,Nio Garcia,Latin,0.743,0.655,6,-5.015,0,0.159,0.114,0.0,0.0764,0.785,172.031
1wcE84DVQUF16xudVFzezL,Mal Acostumbrao,Mau y Ricky,Latin,0.86,0.516,6,-5.518,0,0.145,0.0616,0.0,0.0791,0.591,98.005
5hP5rHuiHHn6pAIs61N2XR,Cuando Se Acaba El Placer,Ephrem J,Latin,0.849,0.645,9,-4.678,1,0.0415,0.678,7.21e-06,0.0507,0.91,116.068
0NKoPGc72yUKTIneVhFfg1,Mocca,Lalo Ebratt,Latin,0.786,0.695,1,-5.343,0,0.353,0.185,0.0,0.123,0.591,97.957
5tPxcLBsfj9yZS4PAiOr9G,Te Quedó Grande La Yegua,Alicia Villarreal,Latin,0.53,0.298,2,-7.228,1,0.047,0.733,3.54e-06,0.117,0.437,147.415
2d1Bkco7bbFw050xDvZqQ1,Como Lo Hacia Yo (Official Remix),Ken-Y,Latin,0.74,0.727,7,-6.982,0,0.0361,0.184,0.0,0.198,0.699,94.011
041Kcvnw8nOdq8xiRibPTG,Destino,Greeicy,Latin,0.701,0.767,0,-3.055,1,0.0746,0.0135,7.29e-06,0.0612,0.695,188.085
5Em7MA991Gn3yhheaul0CX,Mentira,La Ley,Latin,0.643,0.679,7,-6.382,1,0.0287,0.179,1.4e-05,0.7,0.491,132.199
7HaK3CjawpQc6kKJXAIrcw,"Vagabundo, Borracho y Loco",Kiko Rodriguez,Latin,0.74,0.47,6,-7.877,0,0.0517,0.727,0.000109,0.0333,0.965,148.294
5ijfBGS9S4ZcABGQDl4nQ8,Sentimientos: Un Disco Mas / Niegalo Todo,Charlie Zaa,Latin,0.661,0.787,5,-3.343,0,0.0288,0.659,3.84e-05,0.0985,0.77,130.104
6Vy53iriyX8Vqx0V68Jzn2,Cómo Te Va Mi Amor,Pandora,Latin,0.343,0.436,3,-11.224,1,0.028,0.513,0.0,0.071,0.334,75.535
45k6YC7usGnU34FRz8peZd,Que Ganas de No Verte Nunca Mas,Lupita D'Alessio,Latin,0.497,0.664,5,-7.077,0,0.0548,0.235,0.0,0.199,0.145,129.188
5QhOF5HXgZ0OFUZSE5kEv1,Nada Fue Un Error,Coti,Latin,0.622,0.818,9,-6.784,1,0.0327,0.0831,0.0,0.31,0.849,138.495
1BssJgelMGDNOeIy7ZqgOW,Hoy (feat. Bad Bunny),Ñengo Flow,Latin,0.675,0.681,5,-4.495,0,0.151,0.23,0.0,0.132,0.553,141.87
56AP8GZI4KOhbgvx6D5ume,Ahora,Alberto Plaza,Latin,0.532,0.537,1,-5.618,1,0.033,0.562,0.0,0.0837,0.365,143.915
2y14VU6cH3CrwW4dK38rlR,Ni Un Beso,Adassa,Latin,0.686,0.776,6,-4.923,1,0.0515,0.0224,0.0159,0.264,0.942,180.083
62fmZdgtrQVTxEF3ZBEWjy,Si Esta Casa Hablara,Joel Santos,Latin,0.733,0.888,5,-4.454,0,0.0353,0.145,0.0,0.165,0.917,140.007
20pJKlNIU3J1CrvhBr1kQ8,La Ocasión,DJ Luian,Latin,0.739,0.627,9,-6.063,0,0.128,0.293,0.0,0.477,0.251,134.045
37nXsqE1XW0cxOQvIMsmFc,Conteo Regresivo - Salsa Version,Gilberto Santa Rosa,Latin,0.777,0.72,8,-6.162,1,0.0803,0.778,0.0,0.069,0.96,163.905
1UdzJEpgJxtuXAlCOvD4S0,Fuera del mercado,Danny Ocean,Latin,0.453,0.673,8,-5.649,1,0.144,0.32,0.0,0.131,0.266,92.06
5bkWgrKyNhMcriQP3CrHEA,Fabricando Fantasías - Salsa Version,Tito Nieves,Latin,0.726,0.857,9,-3.264,1,0.0424,0.244,0.0,0.108,0.928,90.74
24Fqn0WDwEXOamnj9KHnEQ,Maniatica Sexual,Various Artists,Latin,0.775,0.776,4,-7.598,1,0.163,0.0499,2.01e-06,0.121,0.521,100.014
51sf8K5TcoLvuMF24c84Lv,El Cuchillo,Optimo,Latin,0.876,0.714,9,-4.641,0,0.042,0.0604,0.0,0.149,0.72,128.042
2f0Ft2XdvNSMSY5TUlZgEz,Saturno,Pablo Alborán,Latin,0.278,0.572,7,-8.295,1,0.0407,0.392,0.0,0.063,0.311,95.351
6iqDsVcJghyQ1DdQcUR5ic,Angel,Gallego,Latin,0.772,0.687,4,-3.936,0,0.296,0.279,0.0,0.29,0.897,90.01
5Xy64LM2TU7XyZV050nWH4,Mi Princesa,Victor Muñoz,Latin,0.682,0.736,10,-3.631,1,0.0842,0.198,0.0,0.111,0.414,187.883
65R4VOHorEFHP6IXo1DtVy,Somos de la Calle,Various Artists,Latin,0.784,0.818,11,-4.142,1,0.238,0.0459,0.0,0.086,0.727,94.941
6gKUjDwD5aRouvTZH7vonO,Solo Se Vive una Vez,Monica Naranjo,Latin,0.701,0.997,11,-1.955,0,0.0641,0.0193,3.02e-06,0.0922,0.93,131.889
6PMtmivryjsdKiUVZGmWeR,"Dos Amantes, Dos Amigos",Various Artists,Latin,0.734,0.737,11,-6.254,0,0.243,0.199,0.0,0.128,0.831,172.058
5QSYWruQQ7kBCHScI4xJ9g,Bajo El Agua,Manuel Medrano,Latin,0.616,0.454,4,-8.504,1,0.0273,0.767,3.48e-05,0.105,0.249,99.998
6PGxt5a6I6G0tZhZTaupTj,Cuando Mueres Por Alguien,Erik Rubin,Latin,0.7,0.534,4,-12.304,1,0.0273,0.0649,0.025,0.0569,0.534,112.954
2559m3oa0pi9qfe1XKPbw3,Se Te Ve - Remix,Guelo Star,Latin,0.64,0.802,4,-3.783,0,0.234,0.0536,0.0,0.12,0.576,91.028
5smsfK6A86avtmqG3phfnU,Chao Lola,Juan Fernando Velasco,Latin,0.603,0.283,1,-10.438,0,0.0397,0.895,1.55e-06,0.112,0.405,122.566
7J3rDUSA4vDHaqHPblboTU,Patacón Pisao,Johnny Ventura,Latin,0.767,0.964,8,-3.664,1,0.115,0.516,0.002,0.11,0.843,112.381
1t0PyZHVMZj2RhceV9BmRR,A Lo Gangster,"Franco El Gorila, Hennessy",Latin,0.768,0.885,1,-5.429,1,0.0704,0.128,6.08e-05,0.126,0.708,92.015
0o6RpUevYIYYSiANL7SJZJ,Pásame la Botella,Magic Juan,Latin,0.729,0.858,0,-4.226,1,0.0933,0.042,0.0,0.164,0.926,129.969
7EyOWIqpFSHgK5Qs3HpDrU,Reconquistarte,Marcos Llunas,Latin,0.631,0.457,7,-9.287,1,0.0356,0.389,0.0,0.283,0.384,120.226
6Pur3hWy6Nzc27ilmsp5HA,Lamento Boliviano,Los Enanitos Verdes,Latin,0.714,0.735,4,-7.125,0,0.0306,0.176,0.000622,0.115,0.68,123.57
3zyu1YrtgFRdrc16HIQior,Wiki Wiki,Various Artists,Latin,0.772,0.927,0,-3.8,1,0.0639,0.0916,0.00672,0.242,0.84,82.027
5NOHsDSfLIH45y3i9PfRyh,Fantasmita - Remix,Casper Magico,Latin,0.707,0.87,7,-2.958,1,0.103,0.246,1.97e-06,0.0664,0.801,173.938
6kTMnty169llVx9sGHb6LD,Solo,Amenazzy,Latin,0.637,0.513,11,-6.846,0,0.283,0.3,0.000571,0.0981,0.27,196.088
38TfQ2q6x9nzoxoKU6QDcK,Hasta El Fin Del Mundo,Jennifer Peña,Latin,0.594,0.747,9,-4.828,1,0.0376,0.442,0.0,0.154,0.58,145.882
6NTQlsuxxoC5yOkda5pOzM,La Dueña del Swing,Los Hermanos Rosario,Latin,0.676,0.872,7,-7.739,0,0.0473,0.672,4.28e-05,0.0976,0.788,154.986
4U0JLGFHJpEnDS5w8F7ngE,Calma - Remix,Pedro Capó,Latin,0.826,0.764,11,-4.341,0,0.0522,0.337,0.0,0.161,0.761,126.9
614NVFo5csQqRnryl4jXs2,El Telefono,"Héctor ""El Father""",Latin,0.808,0.682,2,-7.128,1,0.0963,0.171,1.42e-06,0.464,0.491,89.987
1y3xRt1NBbBKqi7CHu5Erp,Yo Si Me Enamoré - Bolero,Huey Dunbar,Latin,0.842,0.643,5,-4.902,0,0.0326,0.549,4.02e-06,0.0404,0.909,122.032
4T7xZSaBTDUmUWjnHtnSvQ,Que Sera de Mi,El Varon de la bachata,Latin,0.913,0.816,7,-3.908,0,0.034,0.415,0.000186,0.138,0.964,129.97
5RAnbEeK2dbGmbQV7LpLpd,Tu,Noelia,Latin,0.681,0.55,4,-7.38,1,0.0374,0.509,0.0,0.0752,0.754,144.861
7vVvDzyhwNvg0vRyNZHRq6,Decidi,Daniel Moncion,Latin,0.883,0.605,0,-7.622,0,0.0379,0.387,0.0,0.11,0.929,127.016
4Vn7MXHMq3qXY3kAfUttc8,Otra Como Tu,Toño Rosario,Latin,0.867,0.754,1,-7.745,1,0.0613,0.393,0.00251,0.346,0.812,127.889
20js1xS9eDxHcHVoVQASPO,Entre Tu Cuerpo y el Mio,Milly Quezada,Latin,0.609,0.851,5,-5.738,1,0.0409,0.104,0.0,0.181,0.741,142.655
5idykJt11B56B8XdeDg3Tj,Nadie,Miky Woodz,Latin,0.826,0.618,10,-4.848,0,0.106,0.167,0.0,0.114,0.537,87.958
5W1qmxHrMlQGGAiFA3ZQqP,Se Le Ve,Dímelo Flow,Latin,0.562,0.755,7,-4.367,0,0.112,0.0967,2.25e-05,0.143,0.609,83.997
4ZGk5h0sIfeunWEKzXEoHr,Siempre Sere,Tito Rojas,Latin,0.59,0.534,0,-11.513,0,0.0333,0.127,0.0,0.393,0.897,165.465
3k2pw4IRZXUS5W64yd7uVX,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,Latin,0.724,0.791,7,-5.411,1,0.169,0.0441,6.62e-06,0.239,0.856,176.007
4oAXfBdNH0qHr32w82E8dg,Nada De Nada,Marco di Mauro,Latin,0.453,0.488,9,-12.529,0,0.0344,0.594,0.0,0.164,0.474,165.71
0QIID5QKLB7sZAYUSEVBya,Nada Se Compara Contigo,Alvaro Torres,Latin,0.578,0.503,9,-9.836,1,0.0279,0.495,0.0,0.116,0.362,129.422
51R40lGpjmBctPsOnu0mBe,No Me Digas Que No ( Boy Like You ),Nikki Clan,Latin,0.713,0.771,9,-5.526,1,0.0358,0.0094,0.0,0.231,0.752,128.029
3WMA5XIBaQEWP0Ly1iq6GI,La Fotografia,Bonny Cepeda,Latin,0.591,0.663,9,-10.29,0,0.0296,0.454,8.77e-05,0.1,0.974,139.988
4w9o81y0dXFKgraEwfEgTz,Vida Loca,Francisco Céspedes,Latin,0.429,0.328,1,-10.84,0,0.0603,0.866,5e-05,0.0983,0.262,68.609
1Wrzhfa5bNlqvsnCztz190,Devuélveme a mi chica,Hombres G,Latin,0.603,0.843,9,-7.597,0,0.0557,0.0031,0.0337,0.445,0.503,172.676
28upjDakWVnHAgW2anm273,A Puro Dolor - Balada,Son By Four,Latin,0.56,0.544,0,-10.171,1,0.0465,0.342,0.0,0.203,0.347,149.695
2RFDO2apMKOOytAWsNHmyH,Estar Enamorado,Golpe a Golpe,Latin,0.756,0.77,1,-6.527,1,0.0894,0.0532,0.0,0.334,0.709,90.0
5alzmkzsRYR34iswlNhUcK,Estar Contigo,"Alex, Jorge Y Lena",Latin,0.499,0.566,2,-7.553,1,0.0323,0.292,0.0,0.156,0.413,78.454
27RSJHEA99Y0Vsow7nA37A,911 - Remix,Sech,Latin,0.816,0.71,7,-3.728,1,0.0398,0.165,0.0,0.292,0.784,93.02
0254elz5VgvddeNJ4EMzaV,Superheroe,DJ Nesty,Latin,0.795,0.914,4,-6.493,0,0.0475,0.00293,1.09e-06,0.283,0.851,119.959
5i6jULO20wppYrQEeVvKjD,Sex,DJ Nesty,Latin,0.825,0.88,0,-3.322,0,0.0836,0.203,4.82e-06,0.391,0.785,109.957
6apyOZuE3dDdYdffAEVYfE,Bum Bye Bye,Luny Tunes,Latin,0.841,0.703,1,-9.525,0,0.14,0.214,6.73e-05,0.181,0.628,94.089
5eZKdN97ILL8dbglyc5Q5U,Cuando en el Silencio,Voz A Voz,Latin,0.814,0.676,0,-6.043,0,0.0328,0.32,2.23e-06,0.0855,0.963,129.965
5fxnoiUBJ5DMAQEYb2uFOr,¿Qué Ha Pasao'?,Abraham Mateo,Latin,0.648,0.752,7,-4.13,1,0.133,0.315,0.0,0.201,0.405,178.24
3dEtfTtCXWW7N8WQ9FD29z,En Tu Cuerpo - Remix,Lyanno,Latin,0.742,0.497,0,-9.381,0,0.0746,0.249,0.00335,0.0993,0.558,156.013
66xErjM5Uym1xvQLhPi6Qs,Olvidala,Junior & Jorge,Latin,0.953,0.563,2,-7.84,1,0.0418,0.197,2.72e-05,0.0448,0.861,129.857
1Ab8LMRP4syFbYZKtGUwss,Me Equivoqué,Ventino,Latin,0.553,0.639,5,-6.241,1,0.0477,0.211,0.0,0.0999,0.524,171.67
0Xf523k63exwTTdRmlkiqn,Bajito,JENCARLOS,Latin,0.643,0.613,8,-6.372,1,0.295,0.0168,0.0,0.0913,0.759,176.314
6xDH1AopZEPEAyVR1Ji9In,La Historia De Un Gran Amor,Geovanny Polanco,Latin,0.785,0.845,9,-5.559,0,0.0597,0.11,5.78e-05,0.0426,0.877,149.707
3xv8JksRyqHa1lwkM9xvJf,Súbelo,Anuel AA,Latin,0.625,0.754,6,-4.158,0,0.076,0.17,3.76e-05,0.109,0.746,89.888
3WLXf7K7mIGEBtFq41afce,Amores Como el Nuestro,Jerry Rivera,Latin,0.698,0.872,0,-2.16,1,0.0456,0.583,0.00946,0.0848,0.62,179.556
2Rh8bcrw6tt8wrRM8NljN0,Claridad,Menudo,Latin,0.758,0.858,2,-7.69,1,0.046,0.289,0.0,0.0879,0.914,133.181
2kfSFdq2h0xLXq01em1zc7,La Gata Bajo la Lluvia,Rocío Dúrcal,Latin,0.499,0.648,7,-5.812,1,0.0331,0.723,0.0,0.576,0.464,88.14
10PwPpr7BBxYon3pwS7k5G,Simplemente Amigos,Ana Gabriel,Latin,0.531,0.514,6,-11.253,1,0.044,0.432,0.0,0.155,0.372,141.233
1ZygRaHiPTLldHVpBwQziV,Dejate Llevar,Various Artists,Latin,0.669,0.82,8,-6.531,0,0.0516,0.0266,0.0,0.47,0.673,82.006
0vffx55ffXHq2bz0yKlZiM,Mi Media Mitad,Rey Ruiz,Latin,0.741,0.672,0,-5.78,1,0.0327,0.404,0.0,0.287,0.826,154.157
4IJ9vuBmQmrl0LGbT1WiZb,Hasta Cuando,Various Artists,Latin,0.759,0.817,4,-4.623,0,0.058,0.191,0.0,0.163,0.502,96.013
2XESoQVXG9ssxyjxXSrmxo,El Baile del Perrito,Various Artists,Latin,0.752,0.898,5,-6.828,1,0.0572,0.339,0.0,0.261,0.91,150.201
0fxnCHHRsFXLlMLtgjfwRL,"La Pared 720 (feat. Justin Quiles, Brray)",Lenny Tavárez,Latin,0.698,0.845,7,-4.705,1,0.12,0.176,0.0,0.239,0.749,171.938
704LUEih663hiE3CnyUrFW,SEJODIOTO,KAROL G,Latin,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93
17I27VXKtqXJHL6ReaG0eS,Hola - Remix,Dalex,Latin,0.655,0.673,0,-5.98,0,0.308,0.473,0.0,0.0753,0.342,181.891
1AknRcChauEckhpal7JHEc,Mi Forma Ser,Ala Jaza,Latin,0.593,0.629,7,-10.61,1,0.187,0.121,0.000104,0.124,0.776,147.164
0jNjI4KJleZP7EuzpzOvTo,Escuchame,Carlos Ponce,Latin,0.707,0.886,0,-6.693,1,0.0821,0.123,0.0,0.235,0.68,98.065
31M5m42C3EGlbydf9XB5to,Duro y Suave,Leslie Grace,Latin,0.769,0.721,10,-4.483,0,0.153,0.111,5.9e-05,0.0505,0.618,94.978
0bVrqHveoAq8nvBJsIWHVm,Tembleque,John Eric,Latin,0.832,0.871,10,-6.296,1,0.0502,0.0788,0.115,0.0665,0.694,95.016
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,Latin,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089
2Iq4mrFafAL99VjAnytVR0,Cama Y Mesa,Fernando Villalona,Latin,0.564,0.71,9,-6.836,0,0.0401,0.577,5.06e-06,0.342,0.855,135.471
3LNnEW7KEOsZQnzonJF58D,Abusadora,Oro Solido,Latin,0.747,0.772,7,-9.415,1,0.152,0.0708,0.00155,0.0444,0.66,169.979
0R7DSnSibvuE4PEHqUayqf,Es un Secreto,Plan B,Latin,0.836,0.777,6,-5.376,0,0.0439,0.0951,1.68e-06,0.0561,0.504,94.977
5OWejFBYolv53n4SvVvoYY,Se Siente Bien,Dragon & Caballero,Latin,0.764,0.757,9,-7.008,1,0.0505,0.505,0.0,0.094,0.929,96.01
3Me4qJDkBKKfIFWg7JcLY6,En Un Solo Dia,Negros,Latin,0.666,0.751,9,-4.417,1,0.0627,0.451,0.0,0.355,0.733,140.008
5yMXpZhVnUAFT154F3MQ8G,Bolero Falaz,Aterciopelados,Latin,0.684,0.746,4,-6.409,1,0.0296,0.159,4.58e-06,0.0874,0.662,112.237
7narbj6zkSW1SnMhAPep0u,Triste,Bryant Myers,Latin,0.692,0.719,9,-5.373,1,0.124,0.408,0.0,0.0986,0.266,130.053
03KiACP07wTge103vQTova,Rompe La Discoteca,Various Artists,Latin,0.807,0.835,10,-5.407,0,0.164,0.123,0.0,0.119,0.487,93.03
2Cggw9zHnVhEVVDJx3AyJN,Me Tienes Que Olvidar,Aspirante,Latin,0.679,0.563,10,-13.284,0,0.109,0.636,0.0,0.309,0.89,78.942
6pPNepnzBAMdPcE3vgyT3y,Sabes A Chocolate,A.B. Quintanilla III,Latin,0.749,0.908,7,-3.854,1,0.0673,0.103,0.00033,0.15,0.761,109.962
3zxswdYHKQKV9SA8E6eEFH,Amor Con la Ropa,Sir Speedy,Latin,0.821,0.83,10,-5.626,0,0.0404,0.0805,5.07e-06,0.166,0.857,109.731
2GcjfckZexh9wRRjg9KtQG,Tiburon,Proyecto Uno,Latin,0.879,0.718,0,-12.984,1,0.0523,0.151,2.75e-05,0.0513,0.891,130.167
5ogKyZlNpp6YCxWeZMl4eL,Por Mala Fe,Juan Bautista,Latin,0.852,0.601,9,-7.258,0,0.0829,0.124,0.0,0.315,0.893,137.477
0WajUW5XINeraP2w0F3F8E,Don,Miranda!,Latin,0.824,0.738,6,-5.431,1,0.0867,0.0215,0.0,0.0495,0.961,119.973
1rnRQBxmem5kmb967ptQUa,Ella,Tony Vega,Latin,0.476,0.869,5,-8.373,0,0.0341,0.273,0.0,0.0557,0.951,97.843
